Date,AAPL,ABT,ADI,ADM,ADP,ADSK,AEP,AFL,ALL,AMAT,AMGN,AMZN,AON,ATI,AVY,AXP,BA,BAC,BAX,BKR,BMY,BXP,CAH,CAT,CL,CLX,CME,CMS,CNP,COP,COR,COST,CSCO,CVS,CVX,DE,DGX,DHR,DIS,DOC,DOV,DVN,ECL,EMR,EQT,ETR,FDX,FIS,FITB,FLR,FMC,GD,GE,GEN,GHC,GLW,GOOGL,HAL,HD,HON,HPQ,IBM,ICE,INTC,INTU,IP,ITW,JNJ,JPM,KMB,LIN,LLY,LOW,LUMN,MA,MAT,MCHP,MCK,MDT,MMM,MRK,MRSH,MSFT,NOV,NUE,ORCL,ORLY,PAYX,PCG,PFE,PG,PNC,PPG,PRU,RSG,RTX,SPG,SRE,STT,SWK,SYK,T,TFC,TGT,TJX,TMO,TROW,TRV,TXN,UNH,USB,V,VNO,WFC,WM,WMB,WMT,XEL,XOM
2010-01-04,6.400960922241211,18.078798294067383,21.76984405517578,20.156404495239258,25.32941436767578,25.670000076293945,18.439002990722656,15.969815254211426,20.99051284790039,10.999728202819824,38.74854278564453,6.695000171661377,31.96811294555664,41.26578903198242,25.67113494873047,32.29254150390625,43.77754592895508,12.038232803344727,23.10272216796875,20.534326553344727,14.382153511047363,35.84408187866211,21.526554107666016,39.051918029785156,27.90036392211914,36.888519287109375,35.39944839477539,9.112161636352539,7.931352615356445,22.623260498046875,18.180044174194336,41.976627349853516,15.830370903015137,21.998483657836914,40.89091873168945,41.04937744140625,45.14802169799805,15.095540046691895,27.083698272705078,11.362517356872559,20.99534797668457,48.43785858154297,37.503578186035156,27.784196853637695,20.962827682495117,20.67049789428711,55.22842788696289,17.934377670288086,6.186175346374512,39.19010925292969,18.34320640563965,47.07035827636719,53.458133697509766,6.541317939758301,212.08078002929688,13.232500076293945,15.546579360961914,23.745590209960938,19.29707908630371,26.546720504760742,14.774955749511719,71.42646789550781,19.192115783691406,13.519425392150879,26.94075584411621,13.502521514892578,32.760887145996094,39.97480392456055,28.15237808227539,34.38967514038086,59.82189178466797,23.40860939025879,17.026033401489258,12.972066879272461,23.502696990966797,14.349030494689941,9.484890937805176,55.841068267822266,29.16181182861328,42.56048583984375,20.314674377441406,15.578595161437988,23.027502059936523,32.799522399902344,30.902650833129883,19.878210067749023,2.566667079925537,17.536840438842773,32.480072021484375,8.89579963684082,37.58054733276367,33.512447357177734,21.948572158813477,27.40738868713379,20.257949829101562,30.67499351501465,36.458274841308594,16.673282623291016,30.108217239379883,34.53316879272461,42.459190368652344,6.585601806640625,14.433337211608887,30.416536331176758,7.250168800354004,44.89397430419922,31.039810180664062,34.03668212890625,16.852436065673828,24.269084930419922,13.839396476745605,19.528390884399414,27.964887619018555,17.734050750732422,22.606237411499023,7.852184772491455,12.909186363220215,11.997437477111816,37.377288818359375
2010-01-05,6.412027359008789,17.9327335357666,21.7354736328125,20.26528549194336,25.193387985229492,25.280000686645508,18.22791290283203,16.433095932006836,21.33563995361328,10.915122985839844,38.41288375854492,6.734499931335449,31.765918731689453,41.71964645385742,25.838342666625977,32.22151184082031,45.21134567260742,12.429529190063477,22.944189071655273,21.739307403564453,14.157698631286621,36.38895034790039,21.33465003967285,39.51882553100586,28.125980377197266,37.29084777832031,35.37051010131836,9.083309173583984,7.871268272399902,22.644775390625,18.050336837768555,41.84944534301758,15.759851455688477,21.911762237548828,41.180572509765625,40.89561080932617,44.20897674560547,15.077459335327148,27.01613998413086,11.332287788391113,20.896207809448242,48.48846435546875,36.93168258666992,27.82906150817871,21.10791015625,20.34087371826172,55.949806213378906,18.702350616455078,6.351221561431885,39.164573669433594,18.2818660736084,47.14520263671875,53.73495101928711,6.505764007568359,212.6949005126953,13.27985668182373,15.478116989135742,24.049531936645508,19.43842315673828,26.599336624145508,14.836930274963379,70.56363677978516,18.469459533691406,13.512956619262695,26.94075584411621,13.9794282913208,32.67319869995117,39.51129913330078,28.697681427001953,34.41643142700195,58.70698165893555,22.996891021728516,16.84959602355957,12.993295669555664,23.43315315246582,14.054726600646973,9.335372924804688,56.04378128051758,29.75966453552246,42.29391098022461,20.397014617919922,15.201061248779297,23.034942626953125,33.36882019042969,31.116044998168945,19.854219436645508,2.570667028427124,17.52545928955078,32.1151237487793,8.768917083740234,37.59285354614258,33.85063552856445,21.96306037902832,27.947378158569336,20.286205291748047,30.216787338256836,36.208824157714844,16.318340301513672,30.16914939880371,35.037635803222656,42.8580207824707,6.553340911865234,14.640251159667969,30.529314041137695,7.445305347442627,45.045196533203125,31.387853622436523,33.23035430908203,16.7552547454834,24.230594635009766,14.190220832824707,19.304615020751953,27.753231048583984,18.220895767211914,22.50697898864746,7.950290679931641,12.780643463134766,11.855157852172852,37.52321243286133
2010-01-06,6.310034275054932,18.032318115234375,21.694232940673828,20.214048385620117,25.134252548217773,25.34000015258789,18.412612915039062,16.577455520629883,21.34254264831543,10.892044067382812,38.12423324584961,6.612500190734863,31.757469177246094,42.73207092285156,25.78260040283203,32.74236297607422,46.58280944824219,12.575307846069336,23.02345085144043,22.82477378845215,14.152088165283203,36.55990219116211,20.983922958374023,39.638877868652344,28.062000274658203,37.19477081298828,35.13066482543945,9.054452896118164,7.794792175292969,22.80826759338379,17.879655838012695,42.39348602294922,15.657259941101074,21.71832275390625,41.18571853637695,40.785770416259766,43.528717041015625,15.105581283569336,26.872573852539062,11.264266014099121,21.144027709960938,48.342960357666016,36.823936462402344,28.079021453857422,21.192153930664062,20.444032669067383,55.486534118652344,18.596939086914062,6.387897968292236,40.186710357666016,18.459430694580078,47.104366302490234,53.458133697509766,6.527098178863525,212.9875030517578,13.11072826385498,15.087933540344238,24.619426727294922,19.37110710144043,26.599336624145508,14.69890308380127,70.1052474975586,17.899831771850586,13.467629432678223,26.56475257873535,13.820463180541992,32.5989990234375,39.83266067504883,28.85537338256836,33.99370193481445,59.22775650024414,23.166805267333984,16.893707275390625,12.483750343322754,23.399272918701172,13.997302055358887,9.257357597351074,53.76112747192383,30.250160217285156,42.89369201660156,20.67146110534668,15.664079666137695,22.893583297729492,33.84561538696289,32.05366134643555,19.56623077392578,2.559333086013794,17.66771125793457,32.48738098144531,8.740717887878418,37.41454315185547,33.85063552856445,22.307140350341797,28.27560043334961,20.441600799560547,30.05834197998047,35.802284240722656,16.09464454650879,29.668041229248047,35.91554641723633,43.51738739013672,6.48896598815918,14.949585914611816,31.111955642700195,7.475481986999512,45.470497131347656,30.897172927856445,32.75886917114258,16.63214683532715,24.46920394897461,14.341443061828613,19.045385360717773,27.641393661499023,18.246858596801758,22.500349044799805,8.208277702331543,12.752080917358398,11.877922058105469,37.84754180908203
2010-01-07,6.29836893081665,18.18170928955078,21.522380828857422,20.002683639526367,25.12242317199707,25.479999542236328,18.570938110351562,16.755380630493164,21.452983856201172,10.776659965515137,37.77513122558594,6.5,31.66478157043457,43.34303665161133,26.02641487121582,33.273414611816406,48.468563079833984,12.989627838134766,23.39600944519043,22.989093780517578,14.163309097290039,36.72016906738281,20.977319717407227,39.798954010009766,27.95087432861328,36.840484619140625,35.174072265625,8.939038276672363,7.871268272399902,22.71790885925293,17.592927932739258,42.188594818115234,15.72779655456543,22.518754959106445,41.03057098388672,41.07866287231445,43.95018005371094,15.230119705200195,26.881017684936523,11.419197082519531,21.60993766784668,48.05830001831055,37.22176742553711,28.079021453857422,20.90666389465332,20.199970245361328,54.88427734375,18.491533279418945,6.773007869720459,41.71139144897461,18.23021125793457,47.24042510986328,56.2261848449707,6.512874603271484,217.82823181152344,13.239266395568848,14.736693382263184,24.68021583557129,19.599950790405273,27.11250877380371,14.70452880859375,69.86259460449219,18.387840270996094,13.338130950927734,26.47731590270996,13.29387378692627,32.8080940246582,39.548362731933594,29.426959991455078,33.768985748291016,59.38179397583008,23.049177169799805,17.37890625,12.363446235656738,23.24637794494629,14.35620403289795,9.208602905273438,53.87571334838867,30.53042984008789,42.92445755004883,20.704389572143555,15.863526344299316,22.655500411987305,33.518280029296875,31.83379554748535,19.502246856689453,2.551332950592041,17.94652557373047,31.932662963867188,8.707823753356934,37.21163558959961,35.685665130615234,22.408557891845703,28.73088836669922,20.406282424926758,30.186809539794922,36.26887512207031,16.058849334716797,30.20302391052246,37.17997741699219,44.9744758605957,6.416103839874268,15.551389694213867,31.494123458862305,7.857700347900391,45.470497131347656,30.874347686767578,33.23035430908203,16.68398094177246,25.408248901367188,14.619685173034668,19.222639083862305,28.068735122680664,18.90896987915039,22.55329704284668,8.150139808654785,12.759222984313965,11.826700210571289,37.7286262512207
2010-01-08,6.340243339538574,18.274662017822266,21.646106719970703,19.752897262573242,25.086942672729492,26.260000228881836,18.79258155822754,16.587528228759766,21.54271697998047,11.192032814025879,38.11079788208008,6.676000118255615,31.925987243652344,44.35548782348633,26.521024703979492,33.249637603759766,48.001014709472656,12.874540328979492,23.451496124267578,23.452159881591797,13.927630424499512,36.24474334716797,20.9111385345459,40.245845794677734,27.44911003112793,36.846492767333984,36.11382293701172,8.973662376403809,7.778409004211426,22.915828704833984,17.784080505371094,41.884769439697266,15.811141014099121,22.678842544555664,41.10298538208008,42.19899368286133,43.95018005371094,15.443044662475586,26.923240661621094,11.494771957397461,22.2294864654541,48.1531867980957,37.536720275878906,28.2392578125,20.72882080078125,20.0062198638916,56.24762725830078,18.1075439453125,6.779119968414307,42.384273529052734,18.06879997253418,47.24042510986328,57.43724060058594,6.530652046203613,217.82823181152344,13.4557466506958,14.933150291442871,25.9263916015625,19.50572967529297,27.711206436157227,14.814398765563965,70.56363677978516,18.445648193359375,13.487054824829102,27.176849365234375,13.378326416015625,33.11837387084961,39.68433380126953,29.354694366455078,33.55495071411133,59.77053451538086,22.87273406982422,17.342147827148438,12.328064918518066,23.25461196899414,14.19111156463623,9.263863563537598,53.55842208862305,30.69059181213379,43.226905822753906,20.693410873413086,15.785160064697266,22.811738967895508,33.525386810302734,32.28643798828125,19.74222755432129,2.5286669731140137,17.957908630371094,31.96185874938965,8.778318405151367,37.16244888305664,35.77960205078125,22.365100860595703,28.35502815246582,20.434534072875977,30.246753692626953,35.4003791809082,16.04989242553711,30.819276809692383,37.61894226074219,45.11286544799805,6.369102954864502,15.377035140991211,31.36882972717285,7.755106449127197,46.2360725402832,30.754518508911133,33.182533264160156,17.066255569458008,25.16964340209961,14.64387035369873,19.275814056396484,27.75720977783203,18.73370361328125,22.6591854095459,8.215542793273926,12.694948196411133,11.832390785217285,37.577274322509766
2010-01-11,6.284313201904297,18.367612838745117,21.522380828857422,19.765701293945312,25.199304580688477,26.25,18.98784828186035,17.02394676208496,21.54271697998047,11.438180923461914,38.278621673583984,6.515500068664551,32.0608024597168,44.46894073486328,26.966894149780273,32.86919021606445,47.43217468261719,12.989627838134766,23.316747665405273,23.203195571899414,14.073518753051758,36.4156608581543,21.189067840576172,42.77370834350586,27.32786750793457,36.8344841003418,36.10659408569336,9.089079856872559,7.8330278396606445,23.049226760864258,17.982067108154297,41.93423843383789,15.76626205444336,22.63214874267578,41.83224868774414,43.89780044555664,44.06107711791992,15.61780834197998,26.48409652709961,11.623244285583496,22.49713134765625,47.49530792236328,38.357242584228516,28.668684005737305,20.71009635925293,20.393718719482422,57.74332809448242,18.01720428466797,6.846357345581055,42.57166290283203,17.574874877929688,48.118045806884766,57.9908561706543,6.527098178863525,218.3128204345703,13.861650466918945,14.910579681396484,25.66803550720215,18.95380401611328,28.059894561767578,14.769328117370605,69.8248291015625,18.449050903320312,13.564752578735352,27.29926109313965,13.219353675842285,33.69169998168945,39.69050979614258,29.256139755249023,33.512142181396484,60.335296630859375,23.18641471862793,17.19511604309082,12.455446243286133,22.87189483642578,14.28442668914795,9.25085735321045,54.16654586791992,30.570480346679688,43.05261993408203,20.7757511138916,15.728182792663574,22.52157974243164,33.19801712036133,32.09891128540039,19.75021743774414,2.5420000553131104,18.06601905822754,32.44357681274414,8.848809242248535,37.014888763427734,35.87980651855469,22.33974266052246,28.31796646118164,20.427478790283203,30.901960372924805,35.43272018432617,16.28255844116211,30.040504455566406,37.38964080810547,44.9744758605957,6.338548183441162,15.377035140991211,31.437734603881836,7.743037700653076,46.784263610839844,30.971349716186523,33.168853759765625,16.845962524414062,25.338977813720703,14.710411071777344,19.220417022705078,27.845081329345703,18.69475746154785,22.943735122680664,8.164674758911133,12.90443229675293,11.946213722229004,37.99888229370117
2010-01-12,6.212827682495117,18.314496994018555,20.628765106201172,19.554340362548828,25.02188491821289,25.889999389648438,18.797861099243164,16.936660766601562,21.522014617919922,10.922806739807129,37.614017486572266,6.367499828338623,32.01025390625,41.7283821105957,26.6882381439209,33.305145263671875,47.089298248291016,12.552291870117188,23.68534278869629,22.760051727294922,13.922021865844727,36.05241012573242,21.063337326049805,41.513099670410156,27.169597625732422,36.888519287109375,35.37462615966797,9.037142753601074,7.882191181182861,22.55872344970703,18.104948043823242,41.708133697509766,15.516200065612793,22.38535499572754,41.58915710449219,42.023258209228516,43.780128479003906,15.400866508483887,26.028051376342773,11.426752090454102,22.57642936706543,46.93228530883789,38.481544494628906,28.514846801757812,20.438634872436523,20.562299728393555,57.29989242553711,17.95697021484375,6.717990398406982,41.83913040161133,17.513526916503906,47.825496673583984,58.025413513183594,6.566201686859131,215.5590362548828,13.645170211791992,14.646900177001953,25.295711517333984,18.83265495300293,27.74410057067871,14.63974380493164,70.38029479980469,17.978050231933594,13.344610214233398,27.29926109313965,13.254134178161621,32.841827392578125,39.90065002441406,28.572856903076172,33.720829010009766,59.68983840942383,23.10799789428711,17.151010513305664,12.423598289489746,22.85906982421875,13.889633178710938,9.098088264465332,54.924476623535156,30.243484497070312,43.0885124206543,20.6110782623291,15.571476936340332,22.372758865356445,32.991661071777344,31.30355453491211,19.646236419677734,2.5899999141693115,18.003429412841797,32.480072021484375,8.820616722106934,37.43912887573242,35.51029968261719,22.031877517700195,28.085023880004883,20.399219512939453,30.722108840942383,34.735145568847656,16.225875854492188,29.932140350341797,36.806556701660156,44.9419059753418,6.336199760437012,15.42766284942627,30.911470413208008,7.672626495361328,46.00924301147461,31.148223876953125,33.38068771362305,16.13973045349121,24.66931915283203,14.704357147216797,19.129579544067383,27.461681365966797,18.22739028930664,23.08272361755371,7.924858093261719,13.028214454650879,12.088501930236816,37.8096923828125
2010-01-13,6.300464630126953,18.48838233947754,20.621889114379883,19.63759994506836,25.20522117614746,26.25,19.030067443847656,17.12130355834961,21.71527862548828,10.976653099060059,37.94967269897461,6.45550012588501,32.0692253112793,41.71964645385742,27.691402435302734,33.40815353393555,47.65814971923828,12.751781463623047,23.927106857299805,23.178298950195312,14.02302360534668,36.645362854003906,21.182453155517578,41.5731315612793,27.297563552856445,37.18877029418945,35.48423385620117,9.106391906738281,7.947742938995361,22.700706481933594,18.459949493408203,41.969566345214844,15.798319816589355,22.658832550048828,41.27366256713867,42.682273864746094,44.31987762451172,15.439026832580566,26.424976348876953,11.513663291931152,22.784603118896484,47.48895263671875,39.00370788574219,28.534080505371094,20.58841323852539,20.854175567626953,56.79691696166992,18.258129119873047,7.041971206665039,42.111717224121094,17.581321716308594,48.612117767333984,58.233036041259766,6.644415378570557,217.0126953125,13.739880561828613,14.562810897827148,25.873199462890625,18.93360710144043,27.842798233032227,14.71016788482666,70.22927856445312,18.299419403076172,13.571224212646484,27.61405372619629,13.224319458007812,32.82157897949219,40.154048919677734,29.072172164916992,34.041873931884766,60.74604034423828,23.42820930480957,17.070138931274414,12.526215553283691,23.453298568725586,14.349030494689941,9.176098823547363,55.091949462890625,30.416988372802734,42.95008087158203,21.36855697631836,15.571476936340332,22.581092834472656,32.98453903198242,31.316486358642578,19.838211059570312,2.5986669063568115,18.01480484008789,32.67713928222656,9.027379035949707,37.82649612426758,35.78635025024414,22.263689041137695,28.48207664489746,20.6817569732666,31.07326889038086,35.086246490478516,16.067794799804688,30.209796905517578,37.15379333496094,45.153564453125,6.260992050170898,15.692008018493652,30.911470413208008,7.698776721954346,46.028133392333984,31.456329345703125,33.496856689453125,16.210996627807617,25.04649543762207,14.946307182312012,19.30683135986328,28.140625,18.551950454711914,23.029769897460938,7.932122707366943,13.094861030578613,12.276320457458496,37.658348083496094
2010-01-14,6.263974666595459,18.50843620300293,20.60126304626465,19.688840866088867,25.134252548217773,26.600000381469727,19.10394859313965,17.346237182617188,21.839523315429688,11.038192749023438,37.70128631591797,6.367499828338623,31.81644058227539,40.74211502075195,27.719255447387695,33.82823181152344,47.96984100341797,12.905232429504395,24.45821189880371,23.666263580322266,14.056693077087402,36.490455627441406,21.586116790771484,41.33968734741211,27.082035064697266,37.164737701416016,35.331207275390625,9.117937088012695,7.985976696014404,22.795358657836914,18.576005935668945,41.48910140991211,15.997076988220215,22.645498275756836,41.14435958862305,42.726192474365234,45.029720306396484,15.503311157226562,26.196958541870117,11.479660034179688,23.01259994506836,46.79310989379883,38.44841384887695,28.803279876708984,20.780298233032227,20.83405876159668,57.10797119140625,18.33342933654785,7.194791793823242,42.759063720703125,17.3198299407959,48.632625579833984,57.78325271606445,6.676410675048828,218.39437866210938,13.6654691696167,14.631272315979004,26.07077407836914,19.048030853271484,28.00726890563965,14.791858673095703,71.35095977783203,18.637786865234375,13.907919883728027,27.788936614990234,13.0305814743042,32.720420837402344,40.2343864440918,29.36126136779785,33.720829010009766,59.4184455871582,23.526243209838867,17.04808807373047,12.536828994750977,23.849756240844727,14.700756072998047,9.111091613769531,54.63364028930664,30.683917999267578,42.80655288696289,21.950387954711914,15.664079666137695,23.034942626953125,33.418643951416016,30.980224609375,20.311124801635742,2.5859999656677246,17.83840560913086,32.4727897644043,9.107268333435059,37.863372802734375,36.28825759887695,22.74176788330078,28.630313873291016,20.63936996459961,31.180330276489258,35.243316650390625,15.987261772155762,29.654491424560547,37.048954010009766,45.60128402709961,6.155233383178711,16.040712356567383,31.387622833251953,7.6042304039001465,45.76348876953125,31.2623291015625,33.674530029296875,16.0101375579834,25.64687156677246,15.321324348449707,19.3732967376709,28.256450653076172,18.818092346191406,22.791534423828125,7.884886264801025,12.90443229675293,12.299083709716797,37.66374969482422
2010-01-15,6.159290313720703,18.555253982543945,19.906999588012695,19.560752868652344,24.998226165771484,26.079999923706055,19.00367546081543,17.158233642578125,21.33563995361328,10.561279296875,37.761714935302734,6.35699987411499,31.647932052612305,39.89550018310547,27.503305435180664,33.59838104248047,47.39320755004883,12.475565910339355,24.4027156829834,23.541784286499023,14.067914009094238,36.3729248046875,21.40083122253418,40.3726692199707,26.940595626831055,36.74440383911133,34.86494445800781,9.054452896118164,7.98051643371582,22.812572479248047,18.378023147583008,41.53855514526367,15.644440650939941,22.618810653686523,40.97884750366211,41.24708938598633,44.549095153808594,15.308457374572754,25.842256546020508,11.468317985534668,22.596269607543945,46.198486328125,38.24119186401367,28.405887603759766,20.4339542388916,20.59501075744629,56.3270263671875,18.0623779296875,6.9441633224487305,41.813594818115234,17.17778778076172,48.297454833984375,56.88363265991211,6.701296806335449,214.38363647460938,13.300148010253906,14.386941909790039,25.85800552368164,19.229764938354492,28.046741485595703,14.780591011047363,71.06514739990234,18.1990966796875,13.467629432678223,27.509126663208008,12.956062316894531,32.29547882080078,39.90065002441406,28.697681427001953,33.29276657104492,59.38179397583008,23.40860939025879,17.070234298706055,12.409449577331543,24.048446655273438,14.557194709777832,8.903057098388672,54.57194137573242,30.43701171875,42.73991394042969,21.664953231811523,15.578595161437988,22.960548400878906,32.9062614440918,30.669845581054688,20.230974197387695,2.547333002090454,17.45149040222168,32.85232162475586,9.15895938873291,37.39609146118164,35.56049728393555,22.473739624023438,28.30208396911621,20.04604721069336,30.829164505004883,34.59654998779297,15.635311126708984,28.89603614807129,36.518280029296875,45.609413146972656,6.06122350692749,15.613261222839355,31.431468963623047,7.501631736755371,45.1302490234375,30.583351135253906,33.339691162109375,15.874077796936035,25.97783660888672,14.891873359680176,19.08526039123535,27.996837615966797,18.22739028930664,22.004024505615234,7.764981269836426,12.778265953063965,12.18525218963623,37.35564422607422
